Date,State,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,"Populations (White, Black, LatinX, Asian, AIAN, NHPI, Multiracial)",,,,,,,,,,,
20200812,MI,3426,2566,0,79,19,0,98,0,,,,,,,,,,,0
20200812,MN,1335,166,0,74,32,3,22,0,,,,,,,,,,,0
20200812,MO,784,431,0,0,0,0,10,0,,,,,,,,,,,0
20200812,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,MS,846,939,27,1,80,0,0,0,,,,,,,,,,,0
20200812,MT,35,0,0,0,18,0,0,0,,,,,,,,,,,0
20200812,NC,1242,677,0,30,32,4,0,0,,,,,,,,,,,0
20200812,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,NE,271,25,0,18,10,0,0,0,,,,,,,,,,,0
20200812,NH,389,9,11,4,0,0,0,0,,,,,,,,,,,0
20200812,NJ,8455,2815,3138,866,0,0,0,0,,,,,,,,,,,0
20200812,NM,165,6,132,2,380,0,0,0,,,,,,,,,,,0
20200812,NV,348,82,132,94,5,0,0,0,,,,,,,,,,,0
20200812,NY,8683,6388,6728,1698,0,0,0,0,,,,,,,,,,,0
20200812,OH,2877,705,0,42,2,1,48,0,,,,,,,,,,,0
20200812,OK,455,39,0,15,61,0,0,0,,,,,,,,,,,0
20200812,OR,249,9,0,17,7,6,4,0,,,,,,,,,,,0
20200812,PA,5243,1545,0,158,0,0,0,0,,,,,,,,,,,0
20200812,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,RI,673,52,92,0,0,0,0,0,,,,,,,,,,,0
20200812,SC,980,769,0,19,0,0,0,0,,,,,,,,,,,0
20200812,SD,86,2,5,5,36,0,0,0,,,,,,,,,,,0
20200812,TN,758,419,0,16,4,2,0,0,,,,,,,,,,,0
20200812,TX,2878,1149,4739,204,0,0,0,0,,,,,,,,,,,0
20200812,UT,179,6,79,20,29,19,0,0,,,,,,,,,,,0
20200812,VA,1277,578,254,126,2,0,2,0,,,,,,,,,,,0
20200812,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,VT,54,0,0,2,0,0,0,0,,,,,,,,,,,0
20200812,WA,1139,58,232,134,39,28,20,0,,,,,,,,,,,0
20200812,WI,728,214,0,30,11,0,0,0,,,,,,,,,,,0
20200812,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200812,WY,13,0,2,0,13,0,0,0,,,,,,,,,,,0
20200816,AK,12,0,0,2,10,4,0,0,,,,,,,,,,,0
20200816,AL,958,744,0,4,0,0,0,0,,,,,,,,,,,0
20200816,AR,359,158,0,9,3,35,0,0,,,,,,,,,,,0
20200816,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,AZ,1788,140,1327,51,497,0,0,0,,,,,,,,,,,0
20200816,CA,3204,872,5098,1298,40,55,63,0,,,,,,,,,,,0
20200816,CO,1109,117,401,56,13,5,23,0,,,,,,,,,,,0
20200816,CT,3260,658,390,48,2,0,34,0,,,,,,,,,,,0
20200816,DC,63,443,77,8,0,0,0,0,,,,,,,,,,,0
20200816,DE,364,151,43,1,0,0,0,0,,,,,,,,,,,0
20200816,FL,4486,1820,2332,0,0,0,0,0,,,,,,,,,,,0
20200816,GA,2185,2059,295,78,4,6,0,0,,,,,,,,,,,0
20200816,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,IA,787,42,0,24,4,11,0,0,,,,,,,,,,,0
20200816,ID,249,3,0,2,2,0,0,0,,,,,,,,,,,0
20200816,IL,3489,2098,1595,366,10,9,0,0,,,,,,,,,,,0
20200816,IN,1900,409,0,16,0,0,0,0,,,,,,,,,,,0
20200816,KS,289,68,0,10,3,0,0,0,,,,,,,,,,,0
20200816,KY,609,108,0,11,0,0,19,0,,,,,,,,,,,0
20200816,LA,2081,2054,0,28,4,6,0,0,,,,,,,,,,,0
20200816,MA,6664,731,614,225,0,0,0,0,,,,,,,,,,,0
20200816,MD,1547,1493,418,136,0,0,0,0,,,,,,,,,,,0
20200816,ME,113,4,0,0,0,0,0,0,,,,,,,,,,,0
20200816,MI,3467,2575,0,79,19,0,96,0,,,,,,,,,,,0
20200816,MN,1358,167,0,74,32,3,22,0,,,,,,,,,,,0
20200816,MO,817,437,0,0,0,0,10,0,,,,,,,,,,,0
20200816,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,MS,898,1008,32,1,82,0,0,0,,,,,,,,,,,0
20200816,MT,35,0,0,0,18,0,0,0,,,,,,,,,,,0
20200816,NC,1301,698,0,31,32,4,0,0,,,,,,,,,,,0
20200816,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,NE,278,26,0,18,10,0,0,0,,,,,,,,,,,0
20200816,NH,390,9,11,4,0,0,0,0,,,,,,,,,,,0
20200816,NJ,8474,2821,3140,868,0,0,0,0,,,,,,,,,,,0
20200816,NM,165,6,132,2,380,0,0,0,,,,,,,,,,,0
20200816,NV,361,86,142,95,5,0,0,0,,,,,,,,,,,0
20200816,NY,8698,6399,6734,1700,0,0,0,0,,,,,,,,,,,0
20200816,OH,2944,729,0,42,2,1,49,0,,,,,,,,,,,0
20200816,OK,482,40,0,15,63,0,0,0,,,,,,,,,,,0
20200816,OR,256,9,0,17,7,6,4,0,,,,,,,,,,,0
20200816,PA,5357,1572,0,159,0,0,0,0,,,,,,,,,,,0
20200816,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,RI,673,52,92,0,0,0,0,0,,,,,,,,,,,0
20200816,SC,1054,790,0,20,0,0,0,0,,,,,,,,,,,0
20200816,SD,90,2,5,5,37,0,0,0,,,,,,,,,,,0
20200816,TN,810,436,0,15,4,2,0,0,,,,,,,,,,,0
20200816,TX,3130,1235,5324,225,0,0,0,0,,,,,,,,,,,0
20200816,UT,184,7,82,20,30,19,0,0,,,,,,,,,,,0
20200816,VA,1292,586,260,126,2,0,2,0,,,,,,,,,,,0
20200816,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200816,VT,54,0,0,2,0,0,0,0,,,,,,,,,,,0
20200816,WA,1178,58,244,137,40,29,20,0,,,,,,,,,,,0
20200816,WI,755,214,0,30,11,0,0,0,,,,,,,,,,,0
20200816,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200816,WY,14,0,2,0,13,0,0,0,,,,,,,,,,,0
20200819,AK,12,0,0,2,10,4,0,0,,,,,,,,,,,0
20200819,AL,995,769,0,4,0,0,0,0,,,,,,,,,,,0
20200819,AR,383,163,0,9,3,36,0,0,,,,,,,,,,,0
20200819,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,AZ,1845,142,1378,51,506,0,0,0,,,,,,,,,,,0
20200819,CA,3316,892,5305,1335,40,53,69,0,,,,,,,,,,,0
20200819,CO,1130,119,409,57,13,5,23,0,,,,,,,,,,,0
20200819,CT,3263,658,391,48,2,0,34,0,,,,,,,,,,,0
20200819,DC,63,446,77,8,0,0,0,0,,,,,,,,,,,0
20200819,DE,364,153,43,1,0,0,0,0,,,,,,,,,,,0
20200819,FL,4717,1906,2445,0,0,0,0,0,,,,,,,,,,,0
20200819,GA,2258,2103,304,82,4,7,0,0,,,,,,,,,,,0
20200819,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,IA,820,41,0,25,5,12,0,0,,,,,,,,,,,0
20200819,ID,275,4,0,2,2,0,0,0,,,,,,,,,,,0
20200819,IL,3529,2106,1600,367,11,9,0,0,,,,,,,,,,,0
20200819,IN,1927,416,0,17,0,0,0,0,,,,,,,,,,,0
20200819,KS,296,69,0,11,3,0,0,0,,,,,,,,,,,0
20200819,KY,634,110,0,11,0,0,20,0,,,,,,,,,,,0
20200819,LA,2249,2143,0,31,4,7,0,0,,,,,,,,,,,0
20200819,MA,6693,734,613,226,0,0,0,0,,,,,,,,,,,0
20200819,MD,1557,1496,422,136,0,0,0,0,,,,,,,,,,,0
20200819,ME,114,4,0,0,0,0,0,0,,,,,,,,,,,0
20200819,MI,3482,2583,0,79,19,0,97,0,,,,,,,,,,,0
20200819,MN,1384,170,0,74,32,3,22,0,,,,,,,,,,,0
20200819,MO,846,449,0,0,0,0,12,0,,,,,,,,,,,0
20200819,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,MS,949,1035,33,1,83,0,0,0,,,,,,,,,,,0
20200819,MT,35,0,0,0,18,0,0,0,,,,,,,,,,,0
20200819,NC,1356,718,0,31,32,4,0,0,,,,,,,,,,,0
20200819,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,NE,287,27,0,18,10,0,0,0,,,,,,,,,,,0
20200819,NH,394,9,11,4,0,0,0,0,,,,,,,,,,,0
20200819,NJ,8474,2821,3140,868,0,0,0,0,,,,,,,,,,,0
20200819,NM,165,6,132,2,380,0,0,0,,,,,,,,,,,0
20200819,NV,393,94,166,98,7,0,0,0,,,,,,,,,,,0
20200819,NY,8709,6402,6739,1701,0,0,0,0,,,,,,,,,,,0
20200819,OH,3009,737,0,42,2,1,52,0,,,,,,,,,,,0
20200819,OK,509,42,0,16,65,0,0,0,,,,,,,,,,,0
20200819,OR,271,9,0,18,9,6,4,0,,,,,,,,,,,0
20200819,PA,5357,1572,0,159,0,0,0,0,,,,,,,,,,,0
20200819,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,RI,678,53,93,0,0,0,0,0,,,,,,,,,,,0
20200819,SC,1112,834,0,21,0,0,0,0,,,,,,,,,,,0
20200819,SD,92,2,5,5,37,0,0,0,,,,,,,,,,,0
20200819,TN,873,449,0,15,4,2,0,0,,,,,,,,,,,0
20200819,TX,3275,1281,5700,233,0,0,0,0,,,,,,,,,,,0
20200819,UT,192,7,86,20,30,20,0,0,,,,,,,,,,,0
20200819,VA,1308,597,260,126,2,0,2,0,,,,,,,,,,,0
20200819,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200819,VT,55,0,0,2,0,0,0,0,,,,,,,,,,,0
20200819,WA,1207,57,254,138,45,29,21,0,,,,,,,,,,,0
20200819,WI,770,218,0,30,12,0,0,0,,,,,,,,,,,0
20200819,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200819,WY,15,0,2,0,14,0,0,0,,,,,,,,,,,0
20200823,AK,13,0,0,2,10,4,0,0,,,,,,,,,,,0
20200823,AL,1034,792,0,5,0,0,0,0,,,,,,,,,,,0
20200823,AR,424,171,0,9,3,38,0,0,,,,,,,,,,,0
20200823,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,AZ,1845,146,1427,52,522,0,0,0,,,,,,,,,,,0
20200823,CA,3466,935,5653,1394,37,53,74,0,,,,,,,,,,,0
20200823,CO,1136,119,414,57,13,5,25,0,,,,,,,,,,,0
20200823,CT,3263,659,393,48,2,0,34,0,,,,,,,,,,,0
20200823,DC,64,449,77,8,0,0,0,0,,,,,,,,,,,0
20200823,DE,365,155,45,1,0,0,0,0,,,,,,,,,,,0
20200823,FL,4923,1979,2543,0,0,0,0,0,,,,,,,,,,,0
20200823,GA,2433,2206,319,91,4,7,0,0,,,,,,,,,,,0
20200823,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,IA,842,41,0,24,4,12,0,0,,,,,,,,,,,0
20200823,ID,288,4,0,2,2,0,0,0,,,,,,,,,,,0
20200823,IL,3579,2118,1613,368,11,9,0,0,,,,,,,,,,,0
20200823,IN,1945,418,0,17,0,0,0,0,,,,,,,,,,,0
20200823,KS,303,69,0,11,3,0,0,0,,,,,,,,,,,0
20200823,KY,667,112,0,11,0,0,20,0,,,,,,,,,,,0
20200823,LA,2249,2143,0,31,4,7,0,0,,,,,,,,,,,0
20200823,MA,6728,737,615,226,0,0,0,0,,,,,,,,,,,0
20200823,MD,1572,1508,422,137,0,0,0,0,,,,,,,,,,,0
20200823,ME,114,4,0,0,0,0,0,0,,,,,,,,,,,0
20200823,MI,3508,2591,0,81,19,0,100,0,,,,,,,,,,,0
20200823,MN,1364,173,0,77,32,2,10,0,,,,,,,,,,,0
20200823,MO,855,452,0,0,0,0,12,0,,,,,,,,,,,0
20200823,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,MS,988,1067,33,3,83,0,0,0,,,,,,,,,,,0
20200823,MT,35,0,0,0,18,0,0,0,,,,,,,,,,,0
20200823,NC,1414,745,0,32,32,4,0,0,,,,,,,,,,,0
20200823,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,NE,294,27,0,18,10,0,0,0,,,,,,,,,,,0
20200823,NH,395,9,11,4,0,0,0,0,,,,,,,,,,,0
20200823,NJ,8495,2829,3152,870,0,0,0,0,,,,,,,,,,,0
20200823,NM,165,6,132,2,380,0,0,0,,,,,,,,,,,0
20200823,NV,413,94,178,101,8,0,0,0,,,,,,,,,,,0
20200823,NY,8718,6413,6741,1701,0,0,0,0,,,,,,,,,,,0
20200823,OH,3066,748,0,42,2,1,53,0,,,,,,,,,,,0
20200823,OK,529,44,0,17,65,0,0,0,,,,,,,,,,,0
20200823,OR,276,9,0,18,9,6,4,0,,,,,,,,,,,0
20200823,PA,5440,1593,0,162,0,0,0,0,,,,,,,,,,,0
20200823,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,RI,678,53,93,0,0,0,0,0,,,,,,,,,,,0
20200823,SC,1170,877,0,22,0,0,0,0,,,,,,,,,,,0
20200823,SD,98,2,5,5,37,0,0,0,,,,,,,,,,,0
20200823,TN,946,478,0,15,4,2,0,0,,,,,,,,,,,0
20200823,TX,3499,1355,6201,243,0,0,0,0,,,,,,,,,,,0
20200823,UT,196,7,86,21,31,21,0,0,,,,,,,,,,,0
20200823,VA,1332,614,262,126,3,0,3,0,,,,,,,,,,,0
20200823,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200823,VT,55,0,0,2,0,0,0,0,,,,,,,,,,,0
20200823,WA,1239,60,255,140,47,31,21,0,,,,,,,,,,,0
20200823,WI,788,221,0,30,13,0,0,0,,,,,,,,,,,0
20200823,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200823,WY,15,1,2,0,14,0,0,0,,,,,,,,,,,0
20200826,AK,15,0,0,3,13,5,0,0,,,,,,,,,,,0
20200826,AL,1043,799,0,6,0,0,0,0,,,,,,,,,,,0
20200826,AR,456,178,0,10,3,39,0,0,,,,,,,,,,,0
20200826,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,AZ,1845,149,1479,55,531,0,0,0,,,,,,,,,,,0
20200826,CA,3549,945,5786,1421,38,54,76,0,,,,,,,,,,,0
20200826,CO,1150,120,420,58,13,5,25,0,,,,,,,,,,,0
20200826,CT,3265,658,395,48,48,0,34,0,,,,,,,,,,,0
20200826,DC,64,450,77,8,0,0,0,0,,,,,,,,,,,0
20200826,DE,369,155,44,1,0,0,0,0,,,,,,,,,,,0
20200826,FL,5142,2044,2643,0,0,0,0,0,,,,,,,,,,,0
20200826,GA,2523,2283,323,98,5,7,0,0,,,,,,,,,,,0
20200826,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,IA,872,41,0,24,5,11,0,0,,,,,,,,,,,0
20200826,ID,319,4,0,2,2,0,0,0,,,,,,,,,,,0
20200826,IL,3628,2132,1622,369,11,9,0,0,,,,,,,,,,,0
20200826,IN,1962,424,0,17,0,0,0,0,,,,,,,,,,,0
20200826,KS,313,70,0,11,4,0,0,0,,,,,,,,,,,0
20200826,KY,683,112,0,10,0,0,20,0,,,,,,,,,,,0
20200826,LA,2383,2226,0,31,4,6,0,0,,,,,,,,,,,0
20200826,MA,6780,741,620,227,0,0,0,0,,,,,,,,,,,0
20200826,MD,1580,1518,423,138,0,0,0,0,,,,,,,,,,,0
20200826,ME,117,4,0,0,0,0,0,0,,,,,,,,,,,0
20200826,MI,3532,2593,0,82,19,0,103,0,,,,,,,,,,,0
20200826,MN,1384,174,0,78,33,2,10,0,,,,,,,,,,,0
20200826,MO,870,459,0,0,0,0,13,0,,,,,,,,,,,0
20200826,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,MS,1056,1125,34,4,84,0,0,0,,,,,,,,,,,0
20200826,MT,54,0,0,0,25,0,0,0,,,,,,,,,,,0
20200826,NC,1457,765,0,33,34,4,0,0,,,,,,,,,,,0
20200826,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,NE,298,27,0,18,10,0,0,0,,,,,,,,,,,0
20200826,NH,395,9,12,4,0,0,0,0,,,,,,,,,,,0
20200826,NJ,8495,2829,3152,870,0,0,0,0,,,,,,,,,,,0
20200826,NM,173,7,159,2,404,0,0,0,,,,,,,,,,,0
20200826,NV,426,100,185,104,8,0,0,0,,,,,,,,,,,0
20200826,NY,8723,6418,6746,1702,0,0,0,0,,,,,,,,,,,0
20200826,OH,3140,764,0,42,2,1,52,0,,,,,,,,,,,0
20200826,OK,556,46,0,19,69,0,0,0,,,,,,,,,,,0
20200826,OR,290,10,0,18,10,7,5,0,,,,,,,,,,,0
20200826,PA,5440,1593,0,162,0,0,0,0,,,,,,,,,,,0
20200826,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,RI,685,53,96,0,0,0,0,0,,,,,,,,,,,0
20200826,SC,1206,904,0,23,0,0,0,0,,,,,,,,,,,0
20200826,SD,99,2,5,5,37,0,0,0,,,,,,,,,,,0
20200826,TN,1004,496,0,15,4,2,0,0,,,,,,,,,,,0
20200826,TX,3614,1406,6464,248,0,0,0,0,,,,,,,,,,,0
20200826,UT,204,7,88,22,33,21,0,0,,,,,,,,,,,0
20200826,VA,1352,633,266,126,4,0,3,0,,,,,,,,,,,0
20200826,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200826,VT,55,0,0,2,0,0,0,0,,,,,,,,,,,0
20200826,WA,1253,61,261,143,47,30,22,0,,,,,,,,,,,0
20200826,WI,802,223,0,31,13,0,0,0,,,,,,,,,,,0
20200826,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200826,WY,15,1,2,0,14,0,0,0,,,,,,,,,,,0
20200830,AK,15,0,0,3,13,5,0,0,,,,,,,,,,,0
20200830,AL,1101,837,0,6,0,0,0,0,,,,,,,,,,,0
20200830,AR,495,189,0,11,3,39,0,0,,,,,,,,,,,0
20200830,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,AZ,1845,157,1514,56,541,0,0,0,,,,,,,,,,,0
20200830,CA,3702,975,6076,1486,40,53,77,0,,,,,,,,,,,0
20200830,CO,1156,120,421,58,13,5,25,0,,,,,,,,,,,0
20200830,CT,3263,659,396,48,2,0,35,0,,,,,,,,,,,0
20200830,DC,64,451,77,8,0,0,0,0,,,,,,,,,,,0
20200830,DE,369,155,44,1,0,0,0,0,,,,,,,,,,,0
20200830,FL,5337,2101,2736,0,0,0,0,0,,,,,,,,,,,0
20200830,GA,2679,2373,337,101,6,7,0,0,,,,,,,,,,,0
20200830,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,IA,908,41,0,25,5,12,0,0,,,,,,,,,,,0
20200830,ID,337,4,0,2,2,0,0,0,,,,,,,,,,,0
20200830,IL,3672,2146,1625,371,11,9,0,0,,,,,,,,,,,0
20200830,IN,1980,426,0,17,0,0,0,0,,,,,,,,,,,0
20200830,KS,318,70,0,11,4,0,0,0,,,,,,,,,,,0
20200830,KY,703,116,0,10,0,0,20,0,,,,,,,,,,,0
20200830,LA,2383,2226,0,31,4,6,0,0,,,,,,,,,,,0
20200830,MA,6824,747,625,228,0,0,0,0,,,,,,,,,,,0
20200830,MD,1593,1541,429,139,0,0,0,0,,,,,,,,,,,0
20200830,ME,117,4,0,0,0,0,0,0,,,,,,,,,,,0
20200830,MI,3602,2612,0,86,20,0,103,0,,,,,,,,,,,0
20200830,MN,1399,179,0,83,33,2,11,0,,,,,,,,,,,0
20200830,MO,885,459,0,0,0,0,13,0,,,,,,,,,,,0
20200830,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,MS,1083,1150,35,4,84,0,0,0,,,,,,,,,,,0
20200830,MT,54,0,0,0,25,0,0,0,,,,,,,,,,,0
20200830,NC,1510,785,0,33,35,4,0,0,,,,,,,,,,,0
20200830,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,NE,306,28,0,18,10,0,0,0,,,,,,,,,,,0
20200830,NH,396,9,12,4,0,0,0,0,,,,,,,,,,,0
20200830,NJ,8508,2826,3147,867,0,0,0,0,,,,,,,,,,,0
20200830,NM,173,7,159,2,404,0,0,0,,,,,,,,,,,0
20200830,NV,441,103,193,105,8,0,0,0,,,,,,,,,,,0
20200830,NY,8735,6422,6749,1707,0,0,0,0,,,,,,,,,,,0
20200830,OH,3200,771,0,42,3,1,55,0,,,,,,,,,,,0
20200830,OK,581,48,0,19,74,0,0,0,,,,,,,,,,,0
20200830,OR,296,11,0,18,10,7,5,0,,,,,,,,,,,0
20200830,PA,5520,1608,0,162,0,0,0,0,,,,,,,,,,,0
20200830,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,RI,685,53,96,0,0,0,0,0,,,,,,,,,,,0
20200830,SC,1267,968,0,18,0,0,0,0,,,,,,,,,,,0
20200830,SD,101,2,5,5,39,0,0,0,,,,,,,,,,,0
20200830,TN,1093,527,0,16,4,2,0,0,,,,,,,,,,,0
20200830,TX,3800,1462,6917,254,0,0,0,0,,,,,,,,,,,0
20200830,UT,207,7,91,22,33,21,0,0,,,,,,,,,,,0
20200830,VA,1376,654,274,128,5,0,3,0,,,,,,,,,,,0
20200830,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200830,VT,55,0,0,2,0,0,0,0,,,,,,,,,,,0
20200830,WA,1264,63,265,144,48,30,22,0,,,,,,,,,,,0
20200830,WI,820,224,0,31,13,0,0,0,,,,,,,,,,,0
20200830,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200830,WY,15,1,2,0,14,0,0,0,,,,,,,,,,,0
20200902,AK,16,0,0,3,14,5,0,0,,,,,,,,,,,0
20200902,AL,1130,849,0,7,0,0,0,0,,,,,,,,,,,0
20200902,AR,526,200,0,11,3,46,0,0,,,,,,,,,,,0
20200902,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,AZ,1845,156,1526,57,542,0,0,0,,,,,,,,,,,0
20200902,CA,3773,996,6206,1504,41,56,77,0,,,,,,,,,,,0
20200902,CO,1164,120,423,58,13,5,25,0,,,,,,,,,,,0
20200902,CT,3265,659,396,48,2,0,35,0,,,,,,,,,,,0
20200902,DC,64,453,77,8,0,0,0,0,,,,,,,,,,,0
20200902,DE,371,155,44,1,0,0,0,0,,,,,,,,,,,0
20200902,FL,5500,2155,2866,0,0,0,0,0,,,,,,,,,,,0
20200902,GA,2798,2471,354,102,5,8,0,0,,,,,,,,,,,0
20200902,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,IA,920,41,0,24,4,12,0,0,,,,,,,,,,,0
20200902,ID,356,4,0,2,2,0,0,0,,,,,,,,,,,0
20200902,IL,3716,2155,1636,371,12,9,0,0,,,,,,,,,,,0
20200902,IN,2025,431,0,17,0,0,0,0,,,,,,,,,,,0
20200902,KS,328,71,0,12,4,0,0,0,,,,,,,,,,,0
20200902,KY,736,116,0,10,0,0,20,0,,,,,,,,,,,0
20200902,LA,2481,2282,0,32,4,6,0,0,,,,,,,,,,,0
20200902,MA,6831,744,628,229,0,0,0,0,,,,,,,,,,,0
20200902,MD,1600,1543,433,139,0,0,0,0,,,,,,,,,,,0
20200902,ME,117,4,0,0,0,0,0,0,,,,,,,,,,,0
20200902,MI,3628,2616,0,86,20,0,104,0,,,,,,,,,,,0
20200902,MN,1413,179,0,84,34,2,11,0,,,,,,,,,,,0
20200902,MO,895,459,0,0,0,0,13,0,,,,,,,,,,,0
20200902,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,MS,1138,1187,35,4,84,0,0,0,,,,,,,,,,,0
20200902,MT,54,0,0,0,25,0,0,0,,,,,,,,,,,0
20200902,NC,1566,812,0,34,36,4,0,0,,,,,,,,,,,0
20200902,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,NE,313,29,0,18,10,0,0,0,,,,,,,,,,,0
20200902,NH,396,9,12,4,0,0,0,0,,,,,,,,,,,0
20200902,NJ,8508,2826,3147,867,0,0,0,0,,,,,,,,,,,0
20200902,NM,173,7,159,2,404,0,0,0,,,,,,,,,,,0
20200902,NV,448,104,197,105,8,0,0,0,,,,,,,,,,,0
20200902,NY,8741,6429,6759,1707,0,0,0,0,,,,,,,,,,,0
20200902,OH,3235,778,0,42,3,1,55,0,,,,,,,,,,,0
20200902,OK,596,49,0,20,78,0,0,0,,,,,,,,,,,0
20200902,OR,309,11,0,18,10,7,7,0,,,,,,,,,,,0
20200902,PA,5520,1608,0,162,0,0,0,0,,,,,,,,,,,0
20200902,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,RI,685,53,96,0,0,0,0,0,,,,,,,,,,,0
20200902,SC,1315,991,0,18,0,0,0,0,,,,,,,,,,,0
20200902,SD,103,2,5,5,39,0,0,0,,,,,,,,,,,0
20200902,TN,1128,539,0,17,4,2,0,0,,,,,,,,,,,0
20200902,TX,3913,1493,7129,257,0,0,0,0,,,,,,,,,,,0
20200902,UT,209,7,91,22,33,23,0,0,,,,,,,,,,,0
20200902,VA,1420,678,279,130,5,0,3,0,,,,,,,,,,,0
20200902,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200902,VT,55,0,0,2,0,0,0,0,,,,,,,,,,,0
20200902,WA,1284,64,269,145,51,30,22,0,,,,,,,,,,,0
20200902,WI,836,226,0,31,13,0,0,0,,,,,,,,,,,0
20200902,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200902,WY,17,1,2,0,15,0,0,0,,,,,,,,,,,0
20200906,AK,18,0,0,3,14,5,0,0,,,,,,,,,,,0
20200906,AL,1159,859,0,7,0,0,0,0,,,,,,,,,,,0
20200906,AR,557,205,0,11,3,46,0,0,,,,,,,,,,,0
20200906,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200906,AZ,1845,162,1585,59,549,0,0,0,,,,,,,,,,,0
20200906,CA,3954,1038,6488,1572,39,59,87,0,,,,,,,,,,,0
20200906,CO,1169,120,431,58,13,5,25,0,,,,,,,,,,,0
20200906,CT,3266,659,396,48,2,0,35,0,,,,,,,,,,,0
20200906,DC,64,456,77,8,0,0,0,0,,,,,,,,,,,0
20200906,DE,377,157,46,1,0,0,0,0,,,,,,,,,,,0
20200906,FL,5665,2207,2960,0,0,0,0,0,,,,,,,,,,,0
20200906,GA,2920,2558,367,106,5,9,0,0,,,,,,,,,,,0
20200906,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200906,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200906,IA,952,41,0,24,5,12,0,0,,,,,,,,,,,0
20200906,ID,363,4,0,2,2,0,0,0,,,,,,,,,,,0
20200906,IL,3780,2163,1648,372,12,9,0,0,,,,,,,,,,,0
20200906,IN,2048,432,0,17,0,0,0,0,,,,,,,,,,,0
20200906,KS,342,75,0,13,4,0,0,0,,,,,,,,,,,0
